physicalCueKey,voiceId,path,exists,sha256,durationMs,manifestRegistered,verifyAudioCovered,generationMetadataPresent,fingerprintStatus,referencedByLogicalCueKeys,legacyReachability,v21Reachability,classification,notes
item-complete,marcus,assets/audio/voice/marcus/item-complete.mp3,true,9d18b32b09fc788b90ffd7769a9b2302b4ad9361eef59273e32724fb94408491,1068,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
last-set,marcus,assets/audio/voice/marcus/last-set.mp3,true,22454165c573ff07bec7fd5ca89f7db8784197751b020ef310a682bfc96bfc67,1997,true,false,false,baseline_audio_without_required_fingerprint_gate,last-set-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
microcheck-balance,marcus,assets/audio/voice/marcus/microcheck-balance.mp3,true,988bc7942a480e0cc3bf228defb0e1f9b52dd1f0e3fa107c4a1d820dcaa4c942,5341,true,false,false,baseline_audio_without_required_fingerprint_gate,micro-single-leg-left-v21;micro-single-leg-right-v21,legacy_micro_check,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
microcheck-chair,marcus,assets/audio/voice/marcus/microcheck-chair.mp3,true,0351c94cac2a22087aa6909da96e78dfcedf34c69715234d104e42c75c5149f8,9892,true,false,false,baseline_audio_without_required_fingerprint_gate,micro-chair-power-v21,legacy_micro_check,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
microcheck-complete,marcus,assets/audio/voice/marcus/microcheck-complete.mp3,true,96241d61119cfca6d171a3920431d7f9a3451cd355f990ec4fc9c8ed4b518028,2322,true,false,false,baseline_audio_without_required_fingerprint_gate,microcheck-complete-v21,legacy_micro_check,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
microcheck-intro,marcus,assets/audio/voice/marcus/microcheck-intro.mp3,true,01a47791cd2c0efbbeddcdf731e60798b52437183f6b6a5e5eba139b1fbd7dbe,3019,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_micro_check,not_in_default_v21,retired,Measured from current task-start physical corpus.
mobility_no_forcing,marcus,assets/audio/voice/marcus/mobility_no_forcing.mp3,true,c3b2997a3160856cade0a57df77fb19aca97a6f4c89de27dff9afcbfb960f347,3019,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
mpv2_balance_attempt_saved,marcus,assets/audio/voice/marcus/mpv2_balance_attempt_saved.mp3,true,e764c0e5aeb7093289d09e775f799835a9d9718bae7ebdbc901995b9f21b6383,1486,true,true,true,verified_by_verify_audio,mpv2_balance_attempt_saved,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_attempt_start,marcus,assets/audio/voice/marcus/mpv2_balance_attempt_start.mp3,true,839f3d8884f4bf7d976a66dc10d28c2481e44594fe37cda402c645e3c81ee937,4783,true,true,true,verified_by_verify_audio,mpv2_balance_attempt_start,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_complete,marcus,assets/audio/voice/marcus/mpv2_balance_complete.mp3,true,71df1c042bade53fdd561ea5d0591ab84692f319eb1b742953c024ebfdb3a448,1440,true,true,true,verified_by_verify_audio,checkup-balance-complete-v21;mpv2_balance_complete,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_full_hold,marcus,assets/audio/voice/marcus/mpv2_balance_full_hold.mp3,true,faa8b40b8e17866465528097c0ae36f909175a6df3c7228ffa679de380965a6a,2415,true,true,true,verified_by_verify_audio,mpv2_balance_full_hold,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_ready_after_30,marcus,assets/audio/voice/marcus/mpv2_balance_ready_after_30.mp3,true,b3fc1a6c5ab12980a67d61ff6bdc8df25c354b7992c14da654aa194f4c85fde4,2508,true,true,true,verified_by_verify_audio,mpv2_balance_ready_after_30,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_ready_after_60,marcus,assets/audio/voice/marcus/mpv2_balance_ready_after_60.mp3,true,440cdb65b33d5e9d77a54deb2affcf7b59cf15ecd48688f7f5f29d2c9617b85c,1765,true,true,true,verified_by_verify_audio,mpv2_balance_ready_after_60,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_rest,marcus,assets/audio/voice/marcus/mpv2_balance_rest.mp3,true,bae248b357ab3cf274810e1c3d719620d4309a14bd72c98b816361b0abad413a,4458,true,true,true,verified_by_verify_audio,mpv2_balance_rest,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_tracking_retry,marcus,assets/audio/voice/marcus/mpv2_balance_tracking_retry.mp3,true,e005145f67a15ce9d07f07f6e18d5f253f5bfc68658db20ddf47092bc194e924,6594,true,true,true,verified_by_verify_audio,mpv2_balance_tracking_retry,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_balance_use_best,marcus,assets/audio/voice/marcus/mpv2_balance_use_best.mp3,true,72e5adc10e9ee5b9d0110615118c218b940d4b12524715aa9ed69855cd45ea1f,1440,true,true,true,verified_by_verify_audio,mpv2_balance_use_best,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_chair_official_ready,marcus,assets/audio/voice/marcus/mpv2_chair_official_ready.mp3,true,201412a94bbf5c79cc38cd1ace3f5ff18535ab8f557258b39b9a40181a3e13ba,3111,true,true,true,verified_by_verify_audio,mpv2_chair_official_ready,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_chair_practice_start,marcus,assets/audio/voice/marcus/mpv2_chair_practice_start.mp3,true,fdb9588142bada63ca795ecf1e1ede8b18078e06aa70950a9e04b98df479e30c,2740,true,true,true,verified_by_verify_audio,mpv2_chair_practice_start,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_checkup_intro,marcus,assets/audio/voice/marcus/mpv2_checkup_intro.mp3,true,c062bc616080c261dfeff5d16646defe486ea0b2de423648e94199981e04bef1,5294,true,true,true,verified_by_verify_audio,mpv2_checkup_intro,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_hinge_complete,marcus,assets/audio/voice/marcus/mpv2_hinge_complete.mp3,true,9c9a62e2856ce9575b6943679ff98002708a993d190a30567e4269b3d35d939c,1254,true,true,true,verified_by_verify_audio,mpv2_hinge_complete,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_hinge_no_measurement,marcus,assets/audio/voice/marcus/mpv2_hinge_no_measurement.mp3,true,5179db2255a1246462fad3570ac242a56d7dac370b2bde3de0a0a67183e9c547,3344,true,true,true,verified_by_verify_audio,mpv2_hinge_no_measurement,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
mpv2_shoulder_tracking_retry,marcus,assets/audio/voice/marcus/mpv2_shoulder_tracking_retry.mp3,true,5c4d877e4da6ecead85a29d53104eb54704d0b09a7e53878256976b61a924177,5433,true,true,true,verified_by_verify_audio,mpv2_shoulder_tracking_retry,movement_checkup,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
next-exercise,marcus,assets/audio/voice/marcus/next-exercise.mp3,true,2c018e19b3261f7b2f17feb3972a14021565a7b96663d5a4683932c39caa449b,2136,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
next-up,marcus,assets/audio/voice/marcus/next-up.mp3,true,75d8e76785a86eb667daba1eeddf2bb888b7c79e189f3b0936f6c37b33a5c88a,1625,true,false,false,baseline_audio_without_required_fingerprint_gate,next-exercise-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
no-reps,marcus,assets/audio/voice/marcus/no-reps.mp3,true,5b8164cf6159992ff9b85caf5385e9a87928b86074740cd5d13fae16c3ae95aa,3762,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-0,marcus,assets/audio/voice/marcus/num-0.mp3,true,1ace491c981616dfacc709ac7c055dfecc3994058cca03e12c7d45002636c77f,836,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-1,marcus,assets/audio/voice/marcus/num-1.mp3,true,4a17c23aef329d7e39c5112bef7ba0034a40fa6f17505d8d3cfb0b0678aef0e3,557,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-10,marcus,assets/audio/voice/marcus/num-10.mp3,true,e57c52eabc62ac8f68b9f2f795b63357e51633b88f32a497550643dc1e7ab994,743,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-11,marcus,assets/audio/voice/marcus/num-11.mp3,true,0e755774121fa2c819d8702e493de237520fdd644f2a070dc9a67548927965a7,789,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-12,marcus,assets/audio/voice/marcus/num-12.mp3,true,4a32fb7301b67d1f8bc183d5a0e2e6d9dd7b61b55a6d2860fb097f4143f021dc,929,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-13,marcus,assets/audio/voice/marcus/num-13.mp3,true,1ea711c5b096b4e56b88da68756b9e9b466c65e5359c913ade882ba06d8d8669,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-14,marcus,assets/audio/voice/marcus/num-14.mp3,true,926e3db09b0d11b40800257591a6d7b34b01b6aaa3a51bb3decee6f102f4d623,929,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-15,marcus,assets/audio/voice/marcus/num-15.mp3,true,0e3aaaaa502ba24e5dfe4892cee89d0a1b145682aa3e45ad7e5092ef4425ba89,836,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-16,marcus,assets/audio/voice/marcus/num-16.mp3,true,178af191ba00d3aa01e131d048848905300f30b2a8686865cb9996d8cbbf73c1,882,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-17,marcus,assets/audio/voice/marcus/num-17.mp3,true,488154e3b3029769b6d717a37186c23567436240ab0d207db2f95865d160b93d,836,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-18,marcus,assets/audio/voice/marcus/num-18.mp3,true,fc10eb03f6e5d341c78be10374713023e736046aa29f71ce73d4820d93b435f9,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-19,marcus,assets/audio/voice/marcus/num-19.mp3,true,38372f0347d022f4c925f403acbcb1564996bbb0636ba9d82d6b5a6f3bf778cc,882,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-2,marcus,assets/audio/voice/marcus/num-2.mp3,true,8fdd3ab387b3d33cfe2ff29d0d70462de8459491959486adbecfa816856c0fa6,697,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-20,marcus,assets/audio/voice/marcus/num-20.mp3,true,519bf5279b81a18a8a83469e73b98f6123b30f09906b7c57109a154ef47f4475,789,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-21,marcus,assets/audio/voice/marcus/num-21.mp3,true,6e75c073be6aeceaaca9cdbffca5ccd7e569fdf838d4fb2e673de83d780b0761,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-22,marcus,assets/audio/voice/marcus/num-22.mp3,true,91de4f253a2dd9f2d48183d73c9f043b69759612a5cd24b4ae439349d66a82d9,1068,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-23,marcus,assets/audio/voice/marcus/num-23.mp3,true,ea76a521116068340f00ff40e47952643050c5f5bfe064a76dbc54e40877e4fa,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-24,marcus,assets/audio/voice/marcus/num-24.mp3,true,32b5e7ac533e38c25f96b80dbc74a30b63ef2a33fe6bee0d88497b0953151bde,1161,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-25,marcus,assets/audio/voice/marcus/num-25.mp3,true,39e3f09ec022526d070a8c47af833a4035ccf899b654f993da16bf5aafd0c266,882,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-26,marcus,assets/audio/voice/marcus/num-26.mp3,true,6e0bc2821ad3a6ec92eac269966bbc3e99282b1f41ad2e2009af0db1d3ab52a2,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-27,marcus,assets/audio/voice/marcus/num-27.mp3,true,87d87b20907cda0d6591438de99c34dd71eac910ad4105599eb255d9f4165275,1068,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-28,marcus,assets/audio/voice/marcus/num-28.mp3,true,c1ecf0fc23c5e63f1a8f1ad6930a95c043bca270fb045d9fe40ed3a69a90b78e,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-29,marcus,assets/audio/voice/marcus/num-29.mp3,true,53458de222310bd5d204c1e5b0c36d6e24ab19d7ce46cbf3af241f3d011d7e77,1068,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-3,marcus,assets/audio/voice/marcus/num-3.mp3,true,322d3a89ffaceaddb000bf45f4b0f2b1bba632f96dc9fedf27c3bec432d641fc,743,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-30,marcus,assets/audio/voice/marcus/num-30.mp3,true,9f6b524037a43c35bbd8279a76a1c636dc952f2fa3b0fc47ea73bd128db58253,836,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-31,marcus,assets/audio/voice/marcus/num-31.mp3,true,355c79d95f7562232daa45189092d12986258e000c1d67603b4ed15a82b44b27,929,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-32,marcus,assets/audio/voice/marcus/num-32.mp3,true,1d5125f8f693bb3cd23c30f4ecfd85cf071f74693049f33bc21038643f4e4936,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-33,marcus,assets/audio/voice/marcus/num-33.mp3,true,e492667bc4c5f843df4c8113635208260fbdef228f6817612f42ef3168ff112c,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-34,marcus,assets/audio/voice/marcus/num-34.mp3,true,8a398c691e02c502720990d5048abd2cf8707a029ae6a4a68632faaa057c0a45,789,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-35,marcus,assets/audio/voice/marcus/num-35.mp3,true,9ccffd613e9a53f609c9590da7d39326d7d2a8f68f1aa8f87ee49fdcc743e20b,1115,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-36,marcus,assets/audio/voice/marcus/num-36.mp3,true,a51d3438a0e4ded741ce90bbcfb6516e5348165d36ff44103754f4f0d3a6ebd2,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-37,marcus,assets/audio/voice/marcus/num-37.mp3,true,ade55b973de0abbcd753416c05f992db5fd2ef3bd23537c03bda29f39a502a39,1022,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-38,marcus,assets/audio/voice/marcus/num-38.mp3,true,880528b3ea013c1fb42bd6332a4be3991b0c083b6a3f0b124372dcc02e1bcc82,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-39,marcus,assets/audio/voice/marcus/num-39.mp3,true,f08da52ec0b20c4ca620631ab81152d303a84929db9df260f6976e84799e96bb,975,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-4,marcus,assets/audio/voice/marcus/num-4.mp3,true,ba48db646725966dec531f6ec91b985c198eca0353c51e79c6f2139266002fb5,697,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-40,marcus,assets/audio/voice/marcus/num-40.mp3,true,0cd74f61ab4574a73f0172aa5bf6c83e833753a110725c8e2b616383aadffc36,743,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-5,marcus,assets/audio/voice/marcus/num-5.mp3,true,4fc9dfe29c50ede821d0d178bdb37f4d9abd837250242beaa8011f053e33635b,789,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-6,marcus,assets/audio/voice/marcus/num-6.mp3,true,f75640590248a066dfe9dfac300729eed50519ad883c4c0afb5e87aac40bc5c5,789,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-7,marcus,assets/audio/voice/marcus/num-7.mp3,true,b0bd0378a537c21265e9825ca107feb651a5869706237b8b03f4a5bd99bd53bd,743,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-8,marcus,assets/audio/voice/marcus/num-8.mp3,true,a32cd97a636b5b39b778359fafbd2c18e35e61742ba696439f97f78972122535,650,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
num-9,marcus,assets/audio/voice/marcus/num-9.mp3,true,9b5dad2cd841c03fb84e000f6a28312ca6335128879d39a50c75654f561a2799,743,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_results_number_stitching,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
open-your-eyes,marcus,assets/audio/voice/marcus/open-your-eyes.mp3,true,3bd3152c7be047551a998d3cb627db417b831108dbca554bc9cf03e84e86bb8a,1254,true,false,false,baseline_audio_without_required_fingerprint_gate,open-your-eyes,conditional_legacy_balance,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
relax-arm,marcus,assets/audio/voice/marcus/relax-arm.mp3,true,80a7864114973dc4982079a7ddee79423217a83de2e500086f1678fd0bbbbb59,2136,true,false,false,baseline_audio_without_required_fingerprint_gate,micro-relax-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
rest-now,marcus,assets/audio/voice/marcus/rest-now.mp3,true,f307e57bb047ed20d0ebd1af6136168d890e987deafa98e0a4e8675e2faa3ec2,1440,true,false,false,baseline_audio_without_required_fingerprint_gate,rest-now-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
retry-v21,marcus,assets/audio/voice/marcus/retry-v21.mp3,true,8b7cc0f876a9af004a780231599d3d12f2eaa0616c4bfbaba192024e651ce92c,1254,true,true,true,verified_by_verify_audio,retry-v21,legacy_shared_or_current_manifest,active_v21_exact_reuse,physical_ready_exact_pair,Measured from current task-start physical corpus.
session-complete,marcus,assets/audio/voice/marcus/session-complete.mp3,true,29061227eaee6b7a43c01178590f6c1d0be0211b6b88338b51b1f52890fc3f06,4505,true,false,false,baseline_audio_without_required_fingerprint_gate,session-complete-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
set-done,marcus,assets/audio/voice/marcus/set-done.mp3,true,9cf0525cd2f0447357ddb0a75f85db634ce7c009b3c4483b6b43db7768307f0f,929,true,false,false,baseline_audio_without_required_fingerprint_gate,set-complete-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
shoulder-intro,marcus,assets/audio/voice/marcus/shoulder-intro.mp3,true,fae40a410680cce831c9aed69672d19fc238087ee7944567248409be94a2664e,6920,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
shoulder-setup,marcus,assets/audio/voice/marcus/shoulder-setup.mp3,true,61ad9dc8d334ea3ba510f9b026086561a6a14383ca3eca60a39fa22219744edb,6455,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
stand-tall,marcus,assets/audio/voice/marcus/stand-tall.mp3,true,5705127476827ebe56db0534c50dea2eb106189cce876e6a19ed84cac618086f,2786,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
stands-suffix,marcus,assets/audio/voice/marcus/stands-suffix.mp3,true,e3791b413694e8dea8d2205669a7d14ea0f9fa391c71eb71ca47186259b2e0e9,1718,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step-back,marcus,assets/audio/voice/marcus/step-back.mp3,true,1ab6a17126aa28b1d4967651a454127cdeae8de81c94ae00a7311896914a7a75,1393,true,false,false,baseline_audio_without_required_fingerprint_gate,setup-back-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
step-closer,marcus,assets/audio/voice/marcus/step-closer.mp3,true,75cce5c551236ecc7e76903ebde645ea3fb7673fd687af961692b128fcb9b69c,1393,true,false,false,baseline_audio_without_required_fingerprint_gate,setup-closer-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
step-into-frame,marcus,assets/audio/voice/marcus/step-into-frame.mp3,true,59746a2ea387b6a5f5f675dfa57fc97a74cc1d88c1ad5f0baca381127889811c,3204,true,false,false,baseline_audio_without_required_fingerprint_gate,setup-enter-view-v21,legacy_shared_or_current_manifest,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
step_clear_dry_area,marcus,assets/audio/voice/marcus/step_clear_dry_area.mp3,true,327cf4967f0bb2ab1718c981f59ef4c05edf735918dc370e4f0714454903381d,2833,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step_controlled_return,marcus,assets/audio/voice/marcus/step_controlled_return.mp3,true,cee04bed3357d8c77ad48875bb305d45a49c370289e1d176227f77b5c0791243,3251,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step_fixed_support_nearby,marcus,assets/audio/voice/marcus/step_fixed_support_nearby.mp3,true,83b65fdde12f1cf1ae2c9d929398a26116ea36a61a7f1fc706ab999429f84dd8,4505,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step_phone_out_of_path,marcus,assets/audio/voice/marcus/step_phone_out_of_path.mp3,true,89f91117f4d3655cd677db71cf7a2b0d1eb4773bd0d1f2178d5f47c309947a18,2647,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step_stop_if_unstable,marcus,assets/audio/voice/marcus/step_stop_if_unstable.mp3,true,c9c9de3fbea22e648192d9c1957c5bebdf9b7dca0769428cddee7e1331039779,5155,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
step_use_low_stable_step,marcus,assets/audio/voice/marcus/step_use_low_stable_step.mp3,true,646bb7df31767d30df41c6a751871dccec3d696807ff080b95121b59911d7c30,2554,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
support_keep_support_within_reach,marcus,assets/audio/voice/marcus/support_keep_support_within_reach.mp3,true,b8b49b9599671c88ead5ae55435fa1b653db65bd700a4c4b28816de103be5b96,2647,true,true,true,verified_by_verify_audio,equip-support-close-v21,legacy_safety_or_setup,candidate_not_reused,script_mismatch_candidate_not_reused,Measured from current task-start physical corpus.
support_use_sturdy_support,marcus,assets/audio/voice/marcus/support_use_sturdy_support.mp3,true,e1cf0e25582d1e0a6d7e21057ef22678eb95bbc67f5294db2aaaf45b0dce29b2,3204,true,true,true,verified_by_verify_audio,,legacy_safety_or_setup,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
thats-your-set,marcus,assets/audio/voice/marcus/thats-your-set.mp3,true,676ed4954f33b1111ef5cc3a933ad795bf81f9a0d8fa11ae727c57e2aa8c2c36,1393,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
time-to-retest,marcus,assets/audio/voice/marcus/time-to-retest.mp3,true,f486b5f4057340faeea638c5ad8f84166c9a8e02dfdaeec99d4cd29d184319f8,5666,true,false,false,baseline_audio_without_required_fingerprint_gate,,legacy_shared_or_current_manifest,not_in_default_v21,legacy_only,Measured from current task-start physical corpus.
